매탄위브하늘채 , 81 , 2008, 3,391, 0.20%, 53,000 ~ 58,000, 52998
매탄위브하늘채 , 98 , 2008, 3,391, 0.20%, 61,000 ~ 65,000, 61000
매탄위브하늘채 , 107A , 2008, 3,391, 0.20%, 74,000 ~ 78,000, 73999
매탄위브하늘채 , 110A , 2008, 3,391, 0.20%, 76,000 ~ 80,000, 76000
매탄위브하늘채 , 107B , 2008, 3,391, 0.20%, 74,000 ~ 78,000, 74000
매탄위브하늘채 , 110B , 2008, 3,391, 0.20%, 74,000 ~ 79,000, 74000
매탄위브하늘채 , 131A , 2008, 3,391, 0.20%, 75,000 ~ 85,000, 75000
매탄위브하늘채 , 130B , 2008, 3,391, 0.20%, 76,000 ~ 86,000, 76000
매탄위브하늘채 , 157 , 2008, 3,391, 0.20%, 85,000 ~ 93,000, 85000
영통아이파크캐슬1단지 , 80A , 2019, 1,783, 0.10%, 70,500 ~ 74,500, 70500
영통아이파크캐슬1단지 , 79B , 2019, 1,783, 0.10%, 72,000 ~ 76,000, 72000
영통아이파크캐슬1단지 , 100 , 2019, 1,783, 0.10%, 86,500 ~ 95,000, 86499
영통아이파크캐슬1단지 , 110 , 2019, 1,783, 0.10%, 95,500 ~ 104,500, 95494
영통아이파크캐슬1단지 , 137 , 2019, 1,783, 0.10%, 99,500 ~ 112,000, 99499
영통아이파크캐슬1단지 , 80A , 2019, 1,783, 0.10%, 70,500 ~ 74,500, 70500
영통아이파크캐슬1단지 , 79B , 2019, 1,783, 0.10%, 72,000 ~ 76,000, 72000
영통아이파크캐슬1단지 , 100 , 2019, 1,783, 0.10%, 86,500 ~ 95,000, 86499
영통아이파크캐슬1단지 , 110 , 2019, 1,783, 0.10%, 95,500 ~ 104,500, 95494
영통아이파크캐슬1단지 , 137 , 2019, 1,783, 0.10%, 99,500 ~ 112,000, 99499
영통아이파크캐슬1단지 , 80A , 2019, 1,783, 0.10%, 70,500 ~ 74,500, 70500
영통아이파크캐슬1단지 , 79B , 2019, 1,783, 0.10%, 72,000 ~ 76,000, 72000
영통아이파크캐슬1단지 , 100 , 2019, 1,783, 0.10%, 86,500 ~ 95,000, 86499
영통아이파크캐슬1단지 , 110 , 2019, 1,783, 0.10%, 95,500 ~ 104,500, 95494
영통아이파크캐슬1단지 , 137 , 2019, 1,783, 0.10%, 99,500 ~ 112,000, 99499
영통아이파크캐슬1단지 , 80A , 2019, 1,783, 0.10%, 70,500 ~ 74,500, 70500
영통아이파크캐슬1단지 , 79B , 2019, 1,783, 0.10%, 72,000 ~ 76,000, 72000
영통아이파크캐슬1단지 , 100 , 2019, 1,783, 0.10%, 86,500 ~ 95,000, 86499
영통아이파크캐슬1단지 , 110 , 2019, 1,783, 0.10%, 95,500 ~ 104,500, 95494
영통아이파크캐슬1단지 , 137 , 2019, 1,783, 0.10%, 99,500 ~ 112,000, 99499
영통아이파크캐슬1단지 , 80A , 2019, 1,783, 0.10%, 70,500 ~ 74,500, 70500
영통아이파크캐슬1단지 , 79B , 2019, 1,783, 0.10%, 72,000 ~ 76,000, 72000
영통아이파크캐슬1단지 , 100 , 2019, 1,783, 0.10%, 86,500 ~ 95,000, 86499
영통아이파크캐슬1단지 , 110 , 2019, 1,783, 0.10%, 95,500 ~ 104,500, 95494
영통아이파크캐슬1단지 , 137 , 2019, 1,783, 0.10%, 99,500 ~ 112,000, 99499
영통아이파크캐슬1단지 , 80A , 2019, 1,783, 0.10%, 70,500 ~ 74,500, 70500
영통아이파크캐슬1단지 , 79B , 2019, 1,783, 0.10%, 72,000 ~ 76,000, 72000
영통아이파크캐슬1단지 , 100 , 2019, 1,783, 0.10%, 86,500 ~ 95,000, 86499
영통아이파크캐슬1단지 , 110 , 2019, 1,783, 0.10%, 95,500 ~ 104,500, 95494
영통아이파크캐슬1단지 , 137 , 2019, 1,783, 0.10%, 99,500 ~ 112,000, 99499
영통아이파크캐슬1단지 , 80A , 2019, 1,783, 0.10%, 70,500 ~ 74,500, 70500
영통아이파크캐슬1단지 , 79B , 2019, 1,783, 0.10%, 72,000 ~ 76,000, 72000
영통아이파크캐슬1단지 , 100 , 2019, 1,783, 0.10%, 86,500 ~ 95,000, 86499
영통아이파크캐슬1단지 , 110 , 2019, 1,783, 0.10%, 95,500 ~ 104,500, 95494
영통아이파크캐슬1단지 , 137 , 2019, 1,783, 0.10%, 99,500 ~ 112,000, 99499
